respid,constituency.x,urban.x,old_branch_position,ps2018_contestant,won_seat,ps2018_contest_position,years_active_npp,age,female,chief_relative,pol_relative,da_relative,constexec_relative,mpdce_relative,local_eth_minority,lives_outside_ps,years_comm,formal_sector,helps_comm_w_party,helps_comm_w_da,helps_party_idcomm,campaign_canvass,campaign_gifts,campaign_jobs,campaign_assistance,campaign_workwchief,campaign_orgevents,campaign_orgrallies,campaign_orgtransport,campaign_drivevoters,yea_since2016.x,gov_loan_since2016.x,training_since2016.x,paid_for_campaign,paid_for_camp_money,paid_for_camp_loan,paid_for_camp_cloth,paid_for_camp_food,paid_for_camp_credit,paid_for_camp_bicycle,paid_for_camp_moto,paid_for_camp_phone,paid_post_camp_loan.x,paid_post_camp_bicycle.x,paid_post_camp_moto.x,paid_post_camp_contracts.x,paid_post_camp_job.x,paid_post_camp_training.x,contestation_type,wealth_index_2km.x,npp_const_2016.x,comp_const_2016.x,cxn_down_percentage_correct_full,cxn_up_percentage_correct_full,pres2012_ps_margin,bio_educ_three,cpgn_brok_index,broker_down,broker_up,asset_index,petty_trader,cxn_up_constexecs,cxn_up_bureaucrats,cxn_up_politicians,asset_total.x,payments.increase_pay_open,version.y,asset_total.y,yea_since2016.y,gov_loan_since2016.y,training_since2016.y,paid_post_camp_loan.y,paid_post_camp_bicycle.y,paid_post_camp_moto.y,paid_post_camp_contracts.y,paid_post_camp_job.y,paid_post_camp_training.y,cxn_up_percentage_correct_full_w2,cxn_up_constexecs_w2,cxn_up_bureaucrats_w2,cxn_up_politicians_w2,expected_personal_category1.x,expected_personal_category2.x,expected_personal_category3.x,expected_personal_category4.x,expected_personal_category1.y,expected_personal_category2.y,expected_personal_category3.y,expected_personal_category4.y,job_immed,job_after,train_immed,train_after,loan_immed,loan_after,bike_moto_immed,bike_moto_after,contracts_immed,contracts_after,big_pat_immed,big_pat_after,big_pat_total,big_pat_after2,small_pat_immed,small_pat_after,small_pat_total,cloth_immed,cloth_after,food_immed,food_after,money_immed,money_after,inputs_immed,inputs_after,electronics_immed,electronics_after,nothing_immed,nothing_after,change_econ_retro,change_consumer_conf,change_total_assets,npp12to16_ps_swing.NEW,helps_comm_w_party.y,helps_comm_w_da.y,helps_party_idcomm.y,howto_paid_r1,howto_paid_r2,howto_cxnup,howto_effort_performance,km_to_capital_wave1,broker_up.y,broker_down.y,current_exec,newly_elected,change_cnx_up,swing_2012_2016_const,npp_rawvotes,anon.ps.name,paid_camp_big,paid_for_camp_bike_moto,paid_camp_small,expects.accomodation,expects.bur.favors,expects.fees,expects.cash,expects.inputs,expects.job,expects.job.family,expects.loan,expects.moto,expects.other,not_paid_for_campaign,nothing_start_to_immed,nothing_start_to_after,major_start_to_immed,major_start_to_after,minor_start_to_immed,minor_start_to_after
10965,lower_manya_krobo,0,1,1,1,youth_org,18,48,1,0,0,0,0,0,0,0,48,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,uncontested,0.6250332,0,1,0.0416666666666667,0.12,0.0497866287339971,1,3,0,0,6,1,0.2,0,0.142857142857143,6,I will contact the constituency executives,V13,5,0,1,0,1,0,0,0,0,0,0.16,0.2,0,0.285714285714286,loan,,,,cash,,,,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-1,0.0975335728234922,1,0,0,connect_up,,1,0,1.11431217421976,1,0,1,0,0.04,0.112594600924051,-1,PS154,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1
10966,lower_manya_krobo,0,0,1,1,org,18,38,0,0,0,0,0,0,0,0,15,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,uncontested,0.6250332,0,1,0.125,0.24,0.0497866287339971,2,4,0,0,6,0,0.3,0.25,0.142857142857143,6,Nothing,V13,6,0,0,0,0,0,0,0,0,0,0.36,0.7,0.125,0.142857142857143,loan,,,,job,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,-1,0,0.0975335728234922,0,0,1,impossible,,0,0,1.11431217421976,0,1,1,1,0.12,0.112594600924051,-1,PS154,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1
10963,lower_manya_krobo,0,0,1,1,secretary,26,59,0,0,0,0,0,0,0,0,59,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,uncontested,0.6250332,0,1,0.0416666666666667,0.28,0.0497866287339971,2,2,0,0,3,0,0.1,0.125,0.714285714285714,3,Nothing,V13,3,0,0,0,0,0,0,0,0,0,0.32,0.3,0,0.714285714285714,job,,,,job,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0975335728234922,0,0,0,impossible,,0,0,1.11431217421976,0,0,1,1,0.04,0.112594600924051,-1,PS154,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
10964,lower_manya_krobo,0,1,1,1,secretary,26,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,uncontested,0.6250332,0,1,0.0416666666666667,0.48,0.0497866287339971,1,5,0,0,3,0,0.5,0.125,0.857142857142857,3,Nothing,V13,5,0,0,0,0,0,0,1,0,0,0.44,0.3,0.25,0.857142857142857,cash,,,,loan,,,,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0.0975335728234922,0,0,0,impossible,,0,0,1.11431217421976,0,0,1,0,-0.04,0.112594600924051,-1,PS154,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1
10960,lower_manya_krobo,0,0,1,1,women_org,14,34,1,0,0,0,0,0,0,0,34,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,uncontested,0.6250332,0,1,0.0416666666666667,0.04,0.0497866287339971,1,3,0,0,3,1,0,0,0.142857142857143,3,Nothing,V13,4,0,1,0,1,0,0,0,0,0,0.12,0.1,0,0.285714285714286,job,,,,loan,,,,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0975335728234922,0,0,0,impossible,,0,0,1.11431217421976,0,0,1,1,0.08,0.112594600924051,-1,PS154,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0
10961,lower_manya_krobo,0,0,1,1,youth_org,6,24,0,1,0,0,0,0,0,0,24,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,uncontested,0.6250332,0,1,0.166666666666667,0.04,0.0497866287339971,3,4,0,0,6,0,0,0,0.142857142857143,6,Nothing,V13,5,0,0,0,0,0,0,0,0,0,0.24,0.3,0,0.428571428571429,school fees,,,,school fees,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,-1,0.0975335728234922,0,0,1,impossible,,0,0,1.11431217421976,0,1,1,1,0.2,0.112594600924051,-1,PS154,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10962,lower_manya_krobo,0,0,1,1,chair,8,53,0,1,0,0,0,0,0,0,28,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,uncontested,0.6250332,0,1,0.166666666666667,0.16,0.0497866287339971,2,2,1,1,5,0,0.1,0.125,0.285714285714286,5,I will continue to demand for my benefits,V13,6,1,0,0,0,0,0,0,1,0,0.24,0.3,0.25,0.142857142857143,loan,,,,loan,,,,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.0975335728234922,1,1,1,connect_up,,1,0,1.11431217421976,1,1,1,1,0.08,0.112594600924051,-1,PS154,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
10967,lower_manya_krobo,0,1,1,1,women_org,26,52,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,uncontested,0.6250332,0,1,0.208333333333333,0.12,0.0497866287339971,2,4,1,1,3,0,0,0.125,0.285714285714286,3,Yes. we will Boycott the campaing next year,V13,6,0,0,0,0,0,0,0,0,0,0.16,0.1,0,0.428571428571429,loan,,,,loan,contracts,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3,0.0975335728234922,0,0,0,work_stoppage,,0,0,1.11431217421976,0,0,1,0,0.04,0.112594600924051,-1,PS154,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0
10968,lower_manya_krobo,0,1,1,1,chair,22,35,0,1,1,0,0,0,0,0,35,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,backroom,0.6250332,0,1,0.208333333333333,0.56,0.0497866287339971,2,7,1,1,6,0,0.5,0.375,0.857142857142857,6,Nothing,V13,7,1,0,0,0,0,0,0,1,0,0.64,0.7,0.375,0.857142857142857,loan,,,,job for family,,,,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0.0975335728234922,0,1,1,impossible,,0,0,1.11431217421976,1,1,1,0,0.08,0.112594600924051,-1,PS154,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1
10969,lower_manya_krobo,0,1,1,1,org,18,35,0,0,0,0,0,0,0,0,35,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,uncontested,0.6250332,0,1,0.125,0.28,0.0497866287339971,1,5,1,1,5,0,0.3,0.125,0.428571428571429,5,Gather more vote for the party,V13,6,1,0,0,0,0,0,0,1,0,0.52,0.7,0.125,0.714285714285714,job,,,,cash,,,,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0975335728234922,1,0,0,performance,,0,1,1.11431217421976,1,0,1,0,0.24,0.112594600924051,-1,PS154,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1
10979,lower_manya_krobo,0,0,1,1,youth_org,18,29,0,0,0,0,0,0,0,0,17,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,uncontested,0.6250332,0,1,0.0416666666666667,0.52,0.257534246575343,2,2,0,0,2,0,0.6,0.25,0.714285714285714,2,Nothing,V13,1,0,0,0,0,0,0,0,0,0,0.36,0.3,0.125,0.714285714285714,cash,,,,job,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-1,0.1538459909805,0,0,1,impossible,,0,0,1.34096473374095,0,1,1,1,-0.16,0.112594600924051,71,PS155,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0
10976,lower_manya_krobo,0,1,1,1,chair,14,45,0,0,1,1,0,0,0,0,45,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,uncontested,0.6250332,0,1,0.0833333333333333,0.64,0.257534246575343,2,6,0,0,4,0,0.6,0.5,0.857142857142857,4,Nothing,V13,6,0,0,1,0,0,0,0,0,0,0.56,0.4,0.375,1,loan,contracts,,,loan,,,,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0.1538459909805,0,0,0,impossible,,0,0,1.34096473374095,0,0,1,0,-0.08,0.112594600924051,71,PS155,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0
10977,lower_manya_krobo,0,1,1,1,org,22,39,0,1,0,0,0,0,0,0,39,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,uncontested,0.6250332,0,1,0.416666666666667,0.44,0.257534246575343,1,4,0,0,3,0,0.4,0,1,3,I will engage them in discussion,V13,4,0,0,0,0,0,0,0,0,0,0.28,0.4,0,0.428571428571429,contracts,,,,contracts,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0.1538459909805,0,0,0,connect_up,,1,0,1.34096473374095,0,0,1,0,-0.16,0.112594600924051,71,PS155,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0
10978,lower_manya_krobo,0,1,1,1,chair,10,27,0,0,0,0,0,0,0,0,27,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,uncontested,0.6250332,0,1,0.125,0.52,0.257534246575343,2,8,0,0,5,0,0.5,0.25,0.857142857142857,5,Resigning from post,V13,6,1,0,0,0,0,0,0,1,0,0.64,0.8,0.25,0.857142857142857,job,,,,school fees,,,,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.1538459909805,1,1,0,work_stoppage,,0,0,1.34096473374095,1,0,1,0,0.12,0.112594600924051,71,PS155,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0
10970,lower_manya_krobo,0,0,1,1,org,26,48,0,0,0,0,0,0,0,0,48,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,uncontested,0.6250332,0,1,0.208333333333333,0.2,0.257534246575343,1,3,0,0,5,0,0,0,0.714285714285714,5,Nothing,V13,8,0,0,0,0,0,0,0,0,0,0.28,0.1,0,0.857142857142857,cash,,,,loan,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,-1,3,0.1538459909805,0,0,0,impossible,,0,0,1.34096473374095,0,0,1,1,0.08,0.112594600924051,71,PS155,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0
10971,lower_manya_krobo,0,0,1,1,women_org,26,43,1,0,1,1,0,0,0,0,26,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,uncontested,0.6250332,0,1,0.208333333333333,0.12,0.257534246575343,2,2,0,0,5,0,0,0,0.428571428571429,5,Organize more vote for the party,V13,8,1,0,0,0,0,0,0,1,0,0.2,0.1,0.125,0.428571428571429,job,,,,job,,,,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0.1538459909805,0,0,0,performance,,0,1,1.34096473374095,0,0,1,1,0.08,0.112594600924051,71,PS155,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0
10972,lower_manya_krobo,0,1,1,1,women_org,14,31,0,0,0,0,0,0,0,0,31,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,uncontested,0.6250332,0,1,0.291666666666667,0.24,0.257534246575343,1,4,0,0,5,0,0.3,0.125,0.285714285714286,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,job,,,,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,1,NA,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,0.1538459909805,NA,NA,NA,NA,,NA,NA,1.34096473374095,NA,NA,1,0,NA,0.112594600924051,71,PS155,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,NA,1,NA
10973,lower_manya_krobo,0,0,1,1,secretary,11,29,0,0,0,0,0,0,1,0,12,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,uncontested,0.6250332,0,1,0.0416666666666667,0.36,0.257534246575343,3,4,0,1,6,0,0.3,0.125,0.714285714285714,6,To mobilise people to vote.,V13,5,0,0,1,0,0,0,0,0,0,0.44,0.5,0.125,0.714285714285714,loan,,,,job,,,,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,0.1538459909805,0,0,1,performance,,0,1,1.34096473374095,0,1,1,1,0.08,0.112594600924051,71,PS155,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1
10974,lower_manya_krobo,0,0,1,1,youth_org,18,39,0,0,0,0,0,0,0,0,21,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,uncontested,0.6250332,0,1,0.166666666666667,0.36,0.257534246575343,1,2,0,0,4,0,0.2,0,1,4,Nothing,V13,5,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0.428571428571429,loan,,,,job,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0.1538459909805,0,0,0,impossible,,0,0,1.34096473374095,0,0,1,1,-0.16,0.112594600924051,71,PS155,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0
10975,lower_manya_krobo,0,1,1,1,secretary,26,45,0,0,0,0,0,0,0,0,45,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,uncontested,0.6250332,0,1,0.166666666666667,0.32,0.257534246575343,2,3,0,0,2,0,0.4,0.125,0.428571428571429,2,Nothing,V13,3,0,0,0,0,0,0,0,0,0,0.36,0.4,0.25,0.428571428571429,cash,job for family,,,loan,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0.1538459909805,0,0,1,impossible,,0,0,1.34096473374095,0,1,1,0,0.04,0.112594600924051,71,PS155,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0
10642,lower_manya_krobo,0,0,1,0,chair,26,42,0,1,1,0,1,0,0,0,13,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,contested,0.6333907,0,1,0.375,0.24,0.292553191489362,2,4,0,0,4,0,0.4,0,0.285714285714286,4,I will speak to the Constituency party executives and the DCE,V13,3,0,0,0,0,0,0,0,0,0,0.2,0.1,0,0.571428571428571,contracts,,,,loan,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,-1,0.150916459427097,0,0,0,connect_up,,1,0,2.07780420333273,0,0,0,0,-0.04,0.112594600924051,35,PS156,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
10640,lower_manya_krobo,0,1,1,1,secretary,13,29,0,0,1,0,1,0,0,0,15,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,uncontested,0.6333907,0,1,0.208333333333333,0.28,0.292553191489362,3,5,0,0,4,0,0.2,0.375,0.285714285714286,4,Nothing,V13,7,0,0,1,0,0,0,0,0,0,0.48,0.4,0.5,0.571428571428571,job,,,,job,,,,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0.150916459427097,0,0,0,impossible,,0,0,2.07780420333273,0,0,1,0,0.2,0.112594600924051,35,PS156,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
10641,lower_manya_krobo,0,1,1,1,women_org,26,48,1,0,1,0,0,1,0,0,30,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,backroom,0.6333907,0,1,0.291666666666667,0.32,0.292553191489362,1,6,0,0,6,0,0.3,0.125,0.571428571428571,6,Nothing,V13,6,0,0,0,0,0,0,0,0,0,0.36,0.3,0.125,0.714285714285714,job for family,,,,loan,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.150916459427097,0,0,0,impossible,,0,0,2.07780420333273,0,0,1,0,0.04,0.112594600924051,35,PS156,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1
10646,lower_manya_krobo,0,0,1,1,org,16,34,0,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,contested,0.6333907,0,1,0.375,0.16,0.292553191489362,1,1,0,0,6,0,0.3,0,0.142857142857143,6,Nothing,V13,7,0,0,0,0,0,0,0,0,0,0.24,0.3,0,0.428571428571429,job for family,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,1,0.150916459427097,0,0,0,impossible,,0,0,2.07780420333273,0,0,1,1,0.08,0.112594600924051,35,PS156,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0
10643,lower_manya_krobo,0,0,1,1,chair,26,64,0,1,1,0,0,0,0,0,40,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,contested,0.6333907,0,1,0.125,0.24,0.292553191489362,1,5,0,0,4,0,0.2,0.125,0.428571428571429,4,Nothing,V13,4,0,0,0,0,0,0,0,0,0,0.32,0.4,0,0.571428571428571,loan,,,,inputs,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.150916459427097,0,0,1,impossible,,0,0,2.07780420333273,0,1,1,1,0.08,0.112594600924051,35,PS156,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0
10644,lower_manya_krobo,0,1,1,0,chair,19,57,0,1,1,0,0,0,0,0,57,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,contested,0.6333907,0,1,0.375,0.16,0.292553191489362,2,6,0,1,3,0,0.2,0,0.285714285714286,3,I will have to speak to the regional executives,V13,3,0,0,0,0,0,0,0,0,0,0.16,0,0.125,0.428571428571429,loan,job,,,loan,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0.150916459427097,0,0,0,connect_up,,1,0,2.07780420333273,0,0,0,0,0,0.112594600924051,35,PS156,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
10645,lower_manya_krobo,0,1,1,1,youth_org,22,34,0,0,1,0,0,0,0,0,34,0,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,backroom,0.6333907,0,1,0.458333333333333,0.52,0.292553191489362,1,6,0,1,5,0,0.7,0.25,0.571428571428571,5,I will gather more supporters for the party,V13,6,0,0,0,0,0,0,0,0,0,0.52,0.6,0.25,0.714285714285714,loan,,,,job,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.150916459427097,0,0,0,performance,,0,1,2.07780420333273,0,0,1,0,0,0.112594600924051,35,PS156,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
10647,lower_manya_krobo,0,1,1,1,women_org,12,29,1,1,1,0,0,0,0,0,29,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,uncontested,0.6946461,0,1,0.666666666666667,0.32,0.195467422096317,3,6,1,1,2,0,0.4,0.25,0.285714285714286,2,Nothing,V13,3,0,1,0,0,0,0,0,0,0,0.56,0.7,0.5,0.428571428571429,job,,,,job,,,,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,1,0.146982282613915,0,0,0,impossible,,0,0,2.49446763309191,0,0,1,0,0.24,0.112594600924051,22,PS157,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
10651,lower_manya_krobo,0,0,1,1,chair,18,35,0,0,0,0,0,0,0,0,35,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,contested,0.6946461,0,1,0,0.48,0.195467422096317,3,3,1,1,7,0,0.4,0.375,0.714285714285714,7,Yes. When they call for meetings I won't attend .,V13,7,0,0,0,0,0,0,0,0,0,0.32,0.3,0.125,0.571428571428571,job,,,,contracts,job,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.146982282613915,0,0,0,work_stoppage,,0,0,2.49446763309191,0,0,1,1,-0.16,0.112594600924051,22,PS157,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0
10648,lower_manya_krobo,0,0,1,1,youth_org,18,34,0,1,0,0,0,0,0,0,24,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,contested,0.6946461,0,1,0.625,0.32,0.195467422096317,1,3,1,1,5,0,0.3,0,0.714285714285714,5,Nothing,V13,5,0,0,0,0,0,0,0,0,0,0.36,0.5,0,0.571428571428571,job,,,,loan,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.146982282613915,0,0,0,impossible,,0,0,2.49446763309191,0,0,1,1,0.04,0.112594600924051,22,PS157,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
10649,lower_manya_krobo,0,0,1,1,org,26,45,0,1,1,0,0,0,0,0,40,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,contested,0.6946461,0,1,0.458333333333333,0.2,0.195467422096317,1,9,0,1,5,0,0.2,0,0.428571428571429,5,Nothing,V13,5,0,0,0,0,0,0,0,0,0,0.24,0.2,0.125,0.428571428571429,loan,,,,loan,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.146982282613915,0,0,1,impossible,,0,0,2.49446763309191,0,1,1,1,0.04,0.112594600924051,22,PS157,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
